,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Year
8,Washington Bullets*,82,241.8,43.7,94.8,0.461,,,,43.7,94.8,0.461,23.0,32.4,0.711,16.5,34.3,50.8,23.8,8.1,4.7,19.7,22.9,110.3,27.4,44.0,38.0,0.93,-0.1,0.82,101.3,100.5,0.8,108.1,0.342,,0.506,1978.0
9,New York Knicks*,82,244.0,46.5,95.4,0.488,,,,46.5,95.4,0.488,20.4,27.1,0.751,14.4,32.8,47.2,28.5,10.0,5.4,21.5,26.7,113.4,27.0,43.0,39.0,-0.55,0.02,-0.53,101.7,102.2,-0.5,109.7,0.284,,0.528,1978.0
10,Cleveland Cavaliers*,82,242.4,42.6,94.0,0.454,,,,42.6,94.0,0.454,19.1,25.8,0.741,14.5,32.6,47.1,21.2,8.4,5.5,16.9,22.3,104.4,27.8,43.0,39.0,0.48,-0.04,0.44,99.9,99.4,0.5,103.5,0.275,,0.496,1978.0
11,Golden State Warriors,82,241.2,43.6,93.3,0.467,,,,43.6,93.3,0.467,18.9,25.4,0.745,14.4,32.1,46.5,25.6,10.6,4.9,18.5,25.8,106.1,26.6,43.0,39.0,0.34,0.07,0.41,99.6,99.3,0.3,106.0,0.272,,0.507,1978.0
12,Atlanta Hawks*,82,241.8,40.7,88.5,0.46,,,,40.7,88.5,0.46,22.4,28.2,0.793,14.1,28.8,42.9,23.2,11.2,5.0,19.4,30.1,103.7,25.0,41.0,41.0,-0.13,0.01,-0.13,99.7,99.8,-0.1,103.3,0.319,,0.514,1978.0
13,Chicago Bulls,82,240.9,40.6,85.9,0.473,,,,40.6,85.9,0.473,22.7,30.1,0.754,15.2,31.4,46.6,25.8,8.1,3.9,20.3,23.5,103.9,26.5,40.0,42.0,-0.89,0.1,-0.79,102.0,102.9,-0.9,101.5,0.351,,0.524,1978.0
14,New Orleans Jazz,82,241.2,43.5,94.1,0.462,,,,43.5,94.1,0.462,20.6,28.4,0.725,16.0,35.5,51.4,25.4,8.1,6.3,20.7,23.6,107.6,26.7,39.0,43.0,-1.87,0.06,-1.8,98.9,100.6,-1.7,108.3,0.302,,0.505,1978.0
15,Detroit Pistons,82,242.1,43.3,90.5,0.478,,,,43.3,90.5,0.478,22.3,30.4,0.736,15.0,31.7,46.7,22.4,10.6,4.0,22.7,24.1,109.0,25.9,38.0,44.0,-1.24,0.03,-1.22,100.3,101.5,-1.2,107.7,0.335,,0.524,1978.0
16,Boston Celtics,82,241.8,42.6,93.1,0.458,,,,42.6,93.1,0.458,20.5,26.3,0.779,15.1,34.8,49.8,24.0,7.8,3.6,20.1,24.8,105.7,29.7,32.0,50.0,-1.95,0.09,-1.86,99.1,100.9,-1.8,105.9,0.283,,0.505,1978.0
17,Indiana Pacers,82,241.8,42.7,94.9,0.45,,,,42.7,94.9,0.45,23.2,31.3,0.743,16.9,32.0,48.9,24.2,9.9,5.6,20.0,27.2,108.6,24.7,31.0,51.0,-2.5,0.13,-2.37,99.6,101.9,-2.3,108.2,0.329,,0.5,1978.0
18,Kansas City Kings,82,241.8,43.9,94.3,0.466,,,,43.9,94.3,0.466,21.6,27.6,0.785,14.7,32.1,46.8,24.3,9.7,4.5,20.6,27.2,109.5,26.1,31.0,51.0,-1.89,0.13,-1.76,100.5,102.2,-1.7,108.2,0.293,,0.514,1978.0
19,Houston Rockets,82,240.6,43.0,93.8,0.458,,,,43.0,93.8,0.458,17.9,23.1,0.774,15.9,29.5,45.4,23.7,8.3,3.9,16.8,24.7,103.8,25.4,28.0,54.0,-4.0,0.17,-3.83,102.2,106.1,-3.9,101.3,0.247,,0.499,1978.0
20,Buffalo Braves,82,241.5,41.6,89.3,0.466,,,,41.6,89.3,0.466,22.0,28.2,0.781,13.2,31.0,44.2,24.1,7.9,4.0,19.2,24.6,105.3,27.1,27.0,55.0,-3.74,0.19,-3.55,100.3,103.8,-3.5,104.3,0.316,,0.518,1978.0
21,New Jersey Nets,82,242.7,43.3,97.6,0.443,,,,43.3,97.6,0.443,20.1,28.1,0.717,15.9,31.6,47.6,22.9,10.5,7.7,21.6,28.2,106.7,25.5,24.0,58.0,-5.82,0.21,-5.61,95.0,100.2,-5.2,110.9,0.288,,0.485,1978.0
22,League Average 1978,82,241.8,43.6,92.9,0.469,,,,43.6,92.9,0.469,21.4,28.4,0.752,15.0,32.1,47.1,25.0,9.6,5.1,20.1,25.2,108.5,26.2,,,0.0,0.0,0.0,100.9,100.9,,106.7,0.306,,0.515,1978.0
0,Washington Bullets*,82,241.2,46.6,96.0,0.485,,,,46.6,96.0,0.485,21.8,29.6,0.735,16.0,33.8,49.7,26.5,7.5,4.9,17.3,22.0,114.9,28.2,54.0,28.0,4.99,-0.24,4.75,107.4,102.7,4.7,106.5,0.308,,0.527,1979.0
1,Seattle SuperSonics*,82,240.9,42.7,91.3,0.468,,,,42.7,91.3,0.468,21.1,28.0,0.754,16.0,31.6,47.6,24.1,8.4,4.9,19.3,23.3,106.6,26.8,52.0,30.0,2.72,-0.03,2.69,102.7,100.1,2.6,103.4,0.307,,0.514,1979.0
2,Phoenix Suns*,82,241.2,46.9,91.7,0.512,,,,46.9,91.7,0.512,21.5,28.0,0.768,13.2,29.0,42.2,30.5,11.2,4.1,21.5,23.7,115.4,25.5,50.0,32.0,3.7,-0.15,3.55,105.7,102.4,3.3,108.5,0.306,,0.555,1979.0
3,San Antonio Spurs*,82,241.8,47.9,94.6,0.506,,,,47.9,94.6,0.506,23.5,29.5,0.795,13.4,31.9,45.3,28.2,10.1,6.2,20.1,25.3,119.3,27.3,48.0,34.0,5.18,-0.21,4.97,107.1,102.4,4.7,110.6,0.312,,0.554,1979.0
4,Kansas City Kings*,82,242.1,45.9,93.2,0.492,,,,45.9,93.2,0.492,21.3,29.2,0.73,14.5,29.3,43.8,27.3,10.1,4.8,19.9,29.5,113.1,25.7,48.0,34.0,2.88,-0.15,2.73,104.5,101.9,2.6,107.3,0.313,,0.533,1979.0
5,Philadelphia 76ers*,82,241.5,43.7,89.5,0.488,,,,43.7,89.5,0.488,22.1,29.4,0.753,14.0,33.1,47.1,27.5,9.5,7.3,21.6,25.3,109.5,26.4,47.0,35.0,1.85,-0.11,1.74,102.0,100.3,1.7,106.7,0.329,,0.535,1979.0
6,Houston Rockets*,82,241.2,45.4,91.4,0.497,,,,45.4,91.4,0.497,22.5,28.4,0.792,15.3,30.5,45.9,28.1,7.7,3.5,18.4,24.4,113.4,27.6,47.0,35.0,0.98,-0.06,0.92,108.7,107.7,1.0,103.8,0.311,,0.545,1979.0
7,Los Angeles Lakers*,82,241.2,46.7,90.2,0.517,,,,46.7,90.2,0.517,19.6,25.5,0.769,11.6,31.2,42.8,28.5,9.7,6.1,19.1,22.6,112.9,27.2,47.0,35.0,3.06,-0.12,2.95,106.1,103.2,2.9,105.9,0.282,,0.557,1979.0
8,Denver Nuggets*,82,240.3,42.9,89.2,0.481,,,,42.9,89.2,0.481,25.0,34.6,0.72,15.9,31.7,47.6,26.4,8.2,5.1,20.3,25.7,110.7,26.2,47.0,35.0,1.28,-0.04,1.24,104.4,103.2,1.2,105.9,0.389,,0.53,1979.0
9,Atlanta Hawks*,82,242.1,42.7,90.4,0.473,,,,42.7,90.4,0.473,23.7,30.9,0.766,16.8,28.5,45.4,23.6,9.8,7.3,18.6,29.6,109.1,24.6,46.0,36.0,2.09,-0.16,1.92,105.6,103.6,2.0,102.5,0.342,,0.525,1979.0
10,Portland Trail Blazers*,82,241.2,43.2,89.5,0.483,,,,43.2,89.5,0.483,22.0,28.8,0.765,15.3,29.7,45.0,23.7,9.5,6.2,20.2,26.7,108.4,25.6,45.0,37.0,1.26,-0.14,1.12,104.3,103.1,1.2,103.4,0.322,,0.53,1979.0
11,San Diego Clippers,82,240.6,45.4,94.0,0.483,,,,45.4,94.0,0.483,22.4,30.1,0.743,17.0,29.4,46.4,18.8,8.6,4.8,19.8,25.9,113.1,27.3,43.0,39.0,-1.78,0.02,-1.76,106.2,107.9,-1.7,106.3,0.321,,0.528,1979.0
12,Indiana Pacers,82,240.3,43.6,91.8,0.475,,,,43.6,91.8,0.475,21.5,28.3,0.759,14.9,30.9,45.8,24.5,8.4,5.1,18.7,25.5,108.6,25.0,38.0,44.0,-1.6,0.19,-1.41,103.0,104.5,-1.5,105.3,0.308,,0.521,1979.0
13,Milwaukee Bucks,82,242.4,47.6,94.8,0.503,,,,47.6,94.8,0.503,18.8,24.6,0.762,14.1,28.9,43.0,31.2,10.5,5.3,19.2,25.7,114.1,24.8,38.0,44.0,2.22,-0.1,2.12,106.0,104.0,2.0,106.5,0.26,,0.54,1979.0
14,Golden State Warriors,82,241.2,44.2,90.9,0.487,,,,44.2,90.9,0.487,16.7,22.8,0.73,14.3,30.6,44.9,25.2,9.4,5.1,18.3,24.7,105.1,25.2,38.0,44.0,0.38,0.08,0.46,102.4,102.0,0.4,102.2,0.251,,0.521,1979.0
15,New Jersey Nets*,82,240.9,42.2,91.7,0.46,,,,42.2,91.7,0.46,23.2,31.9,0.729,15.1,28.9,44.0,23.3,10.4,7.5,22.7,28.4,107.7,25.7,37.0,45.0,-4.17,0.17,-4.0,98.0,101.8,-3.8,109.5,0.347,,0.509,1979.0
16,New York Knicks,82,241.2,44.8,92.1,0.487,,,,44.8,92.1,0.487,18.0,25.7,0.7,14.6,29.6,44.3,25.9,8.5,4.8,19.6,26.3,107.7,25.7,31.0,51.0,-3.38,0.09,-3.29,102.2,105.4,-3.2,104.9,0.279,,0.52,1979.0
17,Chicago Bulls,82,241.2,42.4,86.7,0.489,,,,42.4,86.7,0.489,19.9,26.6,0.747,14.9,31.0,46.0,26.5,7.0,4.0,22.1,24.0,104.7,26.2,31.0,51.0,-3.96,0.18,-3.78,101.3,105.1,-3.8,102.9,0.307,,0.532,1979.0
18,Detroit Pistons,82,241.2,45.2,95.1,0.475,,,,45.2,95.1,0.475,19.6,27.3,0.717,15.9,29.0,44.9,25.5,10.3,6.7,19.5,26.1,110.0,25.4,30.0,52.0,-2.67,0.07,-2.6,102.1,104.6,-2.5,107.2,0.287,,0.513,1979.0
19,Cleveland Cavaliers,82,240.0,43.4,92.7,0.468,,,,43.4,92.7,0.468,19.8,25.6,0.77,15.0,27.5,42.5,21.9,8.4,4.1,16.8,24.7,106.5,27.3,30.0,52.0,-3.72,0.15,-3.57,103.7,107.3,-3.6,102.7,0.277,,0.512,1979.0
20,Boston Celtics,82,240.0,43.0,89.6,0.48,,,,43.0,89.6,0.48,22.2,28.3,0.784,13.6,29.2,42.9,24.3,8.7,3.5,20.9,24.1,108.2,27.5,29.0,53.0,-5.05,0.27,-4.78,101.6,106.4,-4.8,106.5,0.316,,0.53,1979.0
21,New Orleans Jazz,82,240.3,42.9,91.6,0.468,,,,42.9,91.6,0.468,22.5,29.4,0.767,15.0,32.6,47.7,25.4,9.3,6.8,21.5,23.7,108.3,26.7,26.0,56.0,-6.24,0.28,-5.97,99.6,105.4,-5.8,108.6,0.321,,0.518,1979.0
22,League Average 1979,82,241.1,44.5,91.7,0.485,,,,44.5,91.7,0.485,21.3,28.3,0.752,14.8,30.4,45.2,25.8,9.1,5.4,19.8,25.3,110.3,26.2,,,0.0,0.0,0.0,103.8,103.8,,105.8,0.309,,0.53,1979.0
0,Boston Celtics*,82,242.4,44.1,90.1,0.49,2.0,5.1,0.384,42.1,84.9,0.496,23.3,29.9,0.779,15.0,30.0,44.9,26.8,9.9,3.8,18.8,24.1,113.5,27.3,61.0,21.0,7.79,-0.42,7.37,109.4,101.9,7.5,102.6,0.332,0.057,0.55,1980.0
1,Los Angeles Lakers*,82,242.4,47.5,89.9,0.529,0.2,1.2,0.2,47.3,88.6,0.534,19.8,25.5,0.775,13.2,32.4,45.6,29.4,9.4,6.7,20.0,21.8,115.1,26.2,60.0,22.0,5.9,-0.51,5.4,109.5,103.9,5.6,104.1,0.284,0.014,0.569,1980.0
2,Philadelphia 76ers*,82,242.1,43.0,87.3,0.492,0.3,1.5,0.216,42.6,85.7,0.497,22.9,29.6,0.772,14.5,32.1,46.6,27.1,9.7,8.0,20.8,22.7,109.1,27.0,59.0,23.0,4.22,-0.18,4.04,105.0,101.0,4.0,103.0,0.34,0.017,0.544,1980.0
3,Seattle SuperSonics*,82,241.8,43.3,92.3,0.47,0.7,2.3,0.312,42.6,90.0,0.474,21.1,27.5,0.768,16.8,31.1,47.9,24.9,9.1,5.2,18.2,22.7,108.5,27.0,56.0,26.0,4.66,-0.42,4.24,105.8,101.2,4.6,101.8,0.298,0.025,0.52,1980.0
4,Phoenix Suns*,82,240.9,43.5,88.2,0.493,0.8,3.4,0.243,42.7,84.8,0.504,23.2,30.1,0.773,13.1,30.0,43.0,27.8,11.1,4.2,19.9,22.6,111.1,26.5,55.0,27.0,3.6,-0.35,3.25,105.6,102.2,3.4,104.8,0.341,0.039,0.548,1980.0
5,Atlanta Hawks*,82,241.2,39.8,85.7,0.464,0.2,0.9,0.173,39.6,84.8,0.467,24.9,32.3,0.771,16.7,29.3,46.0,23.3,9.5,6.6,18.2,28.0,104.5,26.1,50.0,32.0,2.91,-0.09,2.83,105.2,102.3,2.9,98.9,0.376,0.011,0.523,1980.0
6,Milwaukee Bucks*,82,241.5,44.9,92.1,0.488,0.6,1.9,0.323,44.3,90.2,0.491,19.6,25.6,0.764,15.2,29.2,44.4,27.8,9.5,6.2,18.2,23.6,110.1,25.3,49.0,33.0,3.94,-0.37,3.57,106.8,102.9,3.9,102.4,0.278,0.021,0.532,1980.0
7,Kansas City Kings*,82,241.5,43.7,91.3,0.478,0.3,1.4,0.219,43.4,89.9,0.482,20.4,27.4,0.743,14.5,29.6,44.1,25.9,10.5,4.3,17.5,26.0,108.0,25.5,47.0,35.0,3.13,-0.32,2.82,104.0,101.0,3.0,103.2,0.3,0.015,0.522,1980.0
8,San Antonio Spurs*,82,240.9,47.0,94.4,0.498,0.6,2.5,0.252,46.4,91.9,0.505,24.7,30.8,0.801,14.1,30.7,44.7,28.4,9.4,4.1,19.4,25.6,119.4,26.9,41.0,41.0,-0.38,0.13,-0.24,108.6,109.0,-0.4,109.5,0.327,0.027,0.553,1980.0
9,Houston Rockets*,82,243.0,43.9,91.4,0.48,1.3,4.6,0.274,42.6,86.8,0.491,21.7,28.4,0.766,17.0,27.0,44.0,26.2,9.5,4.5,19.1,23.5,110.8,27.3,41.0,41.0,0.17,0.1,0.27,108.1,108.0,0.1,101.2,0.31,0.051,0.533,1980.0
10,New York Knicks,82,241.2,46.4,93.6,0.496,0.5,2.3,0.22,45.9,91.2,0.503,20.7,27.7,0.747,15.1,28.1,43.2,27.6,10.7,5.6,19.7,26.4,114.0,24.1,39.0,43.0,-1.15,0.19,-0.96,106.5,107.5,-1.0,106.5,0.296,0.025,0.539,1980.0
11,Washington Bullets*,82,242.4,43.6,95.1,0.458,0.9,2.9,0.307,42.7,92.2,0.463,18.9,25.0,0.758,16.3,33.2,49.5,26.8,6.5,5.4,16.8,23.1,107.0,29.0,39.0,43.0,-2.55,0.28,-2.27,103.2,105.7,-2.5,102.6,0.263,0.031,0.504,1980.0
12,Portland Trail Blazers*,82,241.2,41.6,87.4,0.476,0.3,1.6,0.197,41.2,85.8,0.481,19.0,25.6,0.743,15.8,29.4,45.2,23.1,8.6,5.8,18.9,23.9,102.5,26.3,38.0,44.0,-0.82,-0.05,-0.87,103.4,104.3,-0.9,98.6,0.293,0.018,0.519,1980.0
13,Indiana Pacers,82,242.1,44.4,93.8,0.473,1.1,3.8,0.28,43.3,89.9,0.481,21.4,28.5,0.751,17.0,28.4,45.4,26.2,11.0,6.5,18.5,24.1,111.2,25.3,37.0,45.0,-0.7,0.16,-0.54,105.5,106.2,-0.7,104.4,0.303,0.041,0.523,1980.0
14,Cleveland Cavaliers,82,243.0,46.5,98.1,0.474,0.4,2.3,0.193,46.0,95.8,0.481,20.8,26.9,0.772,15.9,29.0,45.0,25.7,9.3,4.2,16.7,23.6,114.1,27.4,37.0,45.0,0.34,0.09,0.43,106.7,106.4,0.3,105.6,0.274,0.023,0.519,1980.0
15,San Diego Clippers,82,240.9,43.0,91.4,0.47,2.2,6.6,0.326,40.8,84.8,0.482,19.5,26.4,0.736,15.8,28.1,43.9,20.6,8.1,3.5,17.6,23.1,107.6,27.6,35.0,47.0,-4.15,0.18,-3.97,105.7,109.8,-4.1,101.4,0.289,0.072,0.522,1980.0
16,New Jersey Nets,82,241.5,42.1,91.5,0.461,1.0,3.6,0.285,41.1,87.9,0.468,23.0,29.3,0.782,15.0,30.9,45.9,25.5,10.6,7.1,20.8,26.6,108.3,26.1,34.0,48.0,-1.17,0.19,-0.98,101.5,102.5,-1.0,106.1,0.321,0.04,0.518,1980.0
17,Denver Nuggets,82,241.8,42.2,91.1,0.463,1.0,3.1,0.325,41.2,88.0,0.468,22.8,31.0,0.737,16.0,30.8,46.8,25.4,9.1,4.9,18.7,23.4,108.3,27.1,30.0,52.0,-4.41,0.2,-4.22,103.4,107.6,-4.2,103.9,0.34,0.034,0.517,1980.0
18,Chicago Bulls,82,242.7,41.0,84.7,0.484,0.9,3.4,0.255,40.1,81.3,0.494,24.6,31.6,0.779,13.6,30.1,43.7,26.2,8.6,4.8,20.5,26.2,107.5,25.9,30.0,52.0,-2.71,0.08,-2.63,104.3,107.0,-2.7,101.8,0.373,0.04,0.545,1980.0
19,Golden State Warriors,82,242.4,43.0,89.2,0.482,0.3,1.5,0.223,42.7,87.8,0.486,17.2,23.3,0.738,14.1,29.7,43.8,24.7,9.5,4.1,18.2,25.4,103.6,26.3,24.0,58.0,-4.39,0.2,-4.2,102.0,106.3,-4.3,100.5,0.262,0.017,0.52,1980.0
20,Utah Jazz,82,241.5,41.2,83.1,0.496,0.7,2.3,0.319,40.5,80.9,0.501,19.2,23.7,0.809,11.8,28.8,40.6,24.5,8.0,4.4,18.8,24.5,102.4,26.1,24.0,58.0,-6.01,0.31,-5.71,104.2,110.4,-6.2,97.6,0.285,0.027,0.547,1980.0
21,Detroit Pistons,82,241.2,44.4,92.6,0.48,0.7,2.7,0.26,43.7,90.0,0.486,19.4,26.2,0.74,15.0,29.5,44.4,23.8,9.5,6.9,21.2,25.2,108.9,24.7,16.0,66.0,-8.24,0.67,-7.57,101.2,108.8,-7.6,107.1,0.283,0.029,0.523,1980.0
22,League Average 1980,82,241.8,43.6,90.6,0.481,0.8,2.8,0.28,42.9,87.9,0.488,21.3,27.8,0.764,15.1,29.9,44.9,25.8,9.4,5.3,18.9,24.4,109.3,26.5,,,0.0,0.0,0.0,105.3,105.3,,103.1,0.307,0.031,0.531,1980.0
0,Philadelphia 76ers*,82,242.1,40.3,89.5,0.451,0.6,2.4,0.24,39.7,87.0,0.457,22.6,30.3,0.744,15.7,27.9,43.6,24.8,10.0,4.6,20.0,24.9,103.8,27.2,62.0,20.0,7.85,-0.09,7.76,107.0,99.5,7.5,103.4,0.343,0.012,0.562,1981.0
1,Boston Celtics*,82,241.2,41.1,89.0,0.462,0.4,1.7,0.216,40.8,87.3,0.467,21.4,27.8,0.769,14.5,26.5,41.0,23.0,9.0,4.3,18.0,25.1,104.0,27.0,62.0,20.0,5.88,0.17,6.05,108.4,102.6,5.8,100.8,0.334,0.034,0.553,1981.0
2,Milwaukee Bucks*,82,240.9,40.4,88.0,0.459,0.4,2.4,0.176,40.0,85.6,0.467,24.7,32.9,0.749,15.4,26.9,42.4,24.8,9.0,4.9,20.4,25.0,105.9,26.6,60.0,22.0,7.27,-0.13,7.14,108.7,101.8,6.9,103.6,0.313,0.018,0.546,1981.0
3,Phoenix Suns*,82,240.9,41.1,88.1,0.466,0.8,2.5,0.33,40.2,85.5,0.47,21.5,29.1,0.739,14.1,27.9,42.0,24.0,11.1,4.9,21.4,25.8,104.5,25.7,57.0,25.0,5.51,-0.68,4.83,104.6,99.4,5.2,104.7,0.332,0.022,0.537,1981.0
4,Los Angeles Lakers*,82,241.5,43.7,93.9,0.465,0.5,2.2,0.228,43.2,91.7,0.471,19.5,26.3,0.741,16.8,27.7,44.5,27.8,9.2,4.4,18.0,22.8,107.3,27.0,54.0,28.0,3.84,-0.57,3.27,107.6,103.9,3.7,102.7,0.286,0.013,0.548,1981.0
5,San Antonio Spurs*,82,241.5,43.7,92.5,0.472,0.5,2.0,0.268,43.1,90.4,0.477,21.5,29.1,0.74,14.8,26.5,41.4,26.9,8.5,5.9,17.3,26.8,109.4,26.7,52.0,30.0,2.88,-0.7,2.18,108.5,105.7,2.8,102.9,0.367,0.012,0.545,1981.0
6,New York Knicks*,82,241.8,43.4,86.5,0.501,0.5,2.1,0.25,42.8,84.4,0.508,19.1,25.4,0.751,14.0,30.0,44.0,25.5,8.4,5.5,20.2,24.3,106.3,25.1,50.0,32.0,1.62,0.38,2.0,106.0,104.4,1.6,101.0,0.329,0.033,0.533,1981.0
7,Portland Trail Blazers*,82,242.1,43.7,89.6,0.488,0.4,1.8,0.228,43.3,87.8,0.493,22.0,29.0,0.759,15.2,29.5,44.7,25.7,9.8,5.1,19.2,23.6,109.8,25.7,45.0,37.0,0.89,-0.37,0.52,106.5,105.7,0.8,103.0,0.291,0.02,0.534,1981.0
8,Chicago Bulls*,82,241.2,43.0,87.9,0.489,0.6,2.7,0.233,42.4,85.2,0.497,20.4,27.0,0.755,14.0,25.6,39.5,23.8,9.6,5.4,18.3,26.0,107.0,26.5,45.0,37.0,1.98,0.37,2.34,107.8,105.8,2.0,100.6,0.371,0.026,0.556,1981.0
9,Indiana Pacers*,82,240.6,42.2,86.2,0.489,0.5,2.2,0.229,41.7,84.0,0.496,21.4,27.9,0.767,15.2,29.4,44.5,25.8,8.5,5.4,20.2,25.2,106.2,26.0,44.0,38.0,1.4,0.32,1.72,106.4,105.0,1.4,100.9,0.351,0.023,0.528,1981.0
10,Kansas City Kings*,82,241.8,41.8,86.8,0.481,0.4,1.9,0.203,41.4,84.9,0.487,23.0,30.5,0.756,13.9,30.6,44.5,22.6,8.7,4.7,18.5,24.6,106.9,26.2,40.0,42.0,0.01,-0.51,-0.49,104.7,104.7,0.0,101.3,0.308,0.023,0.54,1981.0
11,Houston Rockets*,82,241.5,44.1,89.5,0.493,0.6,2.1,0.287,43.5,87.4,0.498,19.1,25.7,0.744,14.4,28.9,43.2,26.7,8.4,4.5,17.4,24.1,107.9,26.8,40.0,42.0,0.33,-0.53,-0.2,107.0,106.7,0.3,100.5,0.303,0.016,0.534,1981.0
12,Washington Bullets,82,241.2,42.9,91.4,0.47,0.5,2.1,0.21,42.5,89.2,0.476,19.4,26.4,0.735,14.7,32.2,46.9,25.1,9.0,5.7,17.2,23.0,105.6,28.6,39.0,43.0,0.01,0.41,0.42,102.7,102.7,0.0,102.4,0.276,0.032,0.514,1981.0
13,Golden State Warriors,82,240.6,44.3,87.9,0.504,0.5,2.0,0.231,43.8,85.9,0.51,22.0,29.4,0.748,13.9,27.0,40.8,27.1,8.7,4.7,16.9,25.5,111.0,24.4,39.0,43.0,-1.18,-0.23,-1.41,108.5,109.7,-1.2,101.0,0.345,0.029,0.537,1981.0
14,Denver Nuggets,82,243.4,49.5,97.8,0.506,0.5,2.0,0.272,49.0,95.8,0.511,22.7,30.6,0.743,16.1,32.7,48.8,30.8,8.6,6.7,19.0,29.1,122.3,26.8,37.0,45.0,-0.48,-0.47,-0.95,109.4,109.8,-0.4,109.8,0.383,0.018,0.537,1981.0
15,San Diego Clippers,82,240.6,42.8,84.8,0.505,0.4,1.9,0.216,42.4,82.9,0.511,22.2,29.7,0.747,13.3,29.0,42.3,25.6,8.3,4.8,18.9,24.5,108.1,27.6,36.0,46.0,-1.59,-0.2,-1.78,106.0,107.6,-1.6,100.2,0.308,0.056,0.528,1981.0
16,Seattle SuperSonics,82,241.2,42.1,90.5,0.465,0.5,1.9,0.268,41.6,88.6,0.47,21.0,28.3,0.74,15.2,28.7,44.0,24.9,9.1,4.7,16.4,24.9,105.7,26.8,34.0,48.0,-1.65,-0.2,-1.84,103.2,104.8,-1.6,100.3,0.333,0.016,0.521,1981.0
17,Atlanta Hawks,82,243.0,41.5,83.7,0.495,0.4,1.9,0.211,41.1,81.9,0.502,24.7,32.2,0.766,14.7,28.3,43.0,23.6,9.1,6.8,20.5,26.9,108.0,26.8,31.0,51.0,-3.1,0.73,-2.37,104.3,107.3,-3.0,99.4,0.377,0.012,0.537,1981.0
18,Cleveland Cavaliers,82,241.2,44.0,87.5,0.503,0.6,2.0,0.31,43.4,85.4,0.508,22.0,29.2,0.752,14.1,30.5,44.6,26.4,8.3,5.5,18.0,23.9,110.6,25.7,28.0,54.0,-4.85,0.7,-4.15,104.3,109.1,-4.8,100.8,0.251,0.033,0.513,1981.0
19,Utah Jazz,82,240.6,41.8,85.6,0.489,0.5,1.8,0.306,41.3,83.8,0.493,22.9,30.1,0.76,14.1,29.8,43.8,24.2,7.3,5.0,15.9,22.6,107.1,25.3,28.0,54.0,-5.89,-0.1,-5.99,103.4,109.4,-6.0,97.7,0.305,0.024,0.536,1981.0
20,New Jersey Nets,82,241.5,44.0,87.3,0.505,0.3,1.6,0.215,43.7,85.7,0.51,24.5,32.5,0.755,12.9,30.5,43.4,26.1,9.9,6.1,20.0,25.5,113.0,25.2,24.0,58.0,-6.02,0.87,-5.15,101.0,106.7,-5.7,105.2,0.324,0.019,0.525,1981.0
21,Detroit Pistons,82,240.9,42.7,83.8,0.509,0.4,1.5,0.244,42.3,82.2,0.514,20.3,27.0,0.75,13.3,29.2,42.5,24.8,9.7,7.1,21.9,25.5,106.0,24.3,21.0,61.0,-6.32,0.74,-5.58,98.1,104.3,-6.2,101.2,0.334,0.012,0.51,1981.0
22,Dallas Mavericks,82,241.2,44.2,86.1,0.513,0.4,1.7,0.263,43.7,84.4,0.518,21.1,28.0,0.754,14.3,30.5,44.8,25.6,8.7,5.9,17.5,26.7,109.9,24.8,15.0,67.0,-8.4,0.07,-8.33,102.4,110.8,-8.4,98.6,0.359,0.024,0.519,1981.0
23,League Average 1981,82,241.4,43.0,88.4,0.486,0.5,2.0,0.245,42.5,86.4,0.491,21.7,28.9,0.751,14.5,28.9,43.5,25.5,9.0,5.3,18.7,25.1,108.1,26.2,,,0.0,0.0,0.0,105.5,105.5,,101.8,0.327,0.023,0.534,1981.0
0,Boston Celtics*,82,241.2,42.6,90.6,0.47,0.5,2.5,0.192,42.1,88.1,0.478,20.0,26.5,0.754,14.5,27.4,42.0,24.0,8.3,4.5,17.5,27.3,105.6,27.3,63.0,19.0,6.38,-0.03,6.35,109.8,103.5,6.3,101.5,0.335,0.025,0.545,1982.0
1,Philadelphia 76ers*,82,242.1,41.1,86.4,0.476,0.7,2.6,0.259,40.4,83.8,0.483,22.6,30.4,0.742,15.7,28.6,44.3,24.0,8.6,5.7,19.7,27.0,105.5,28.1,58.0,24.0,5.73,0.0,5.74,109.6,103.9,5.7,100.6,0.354,0.02,0.566,1982.0
2,Los Angeles Lakers*,82,242.1,45.7,93.6,0.488,1.0,2.6,0.366,44.7,91.0,0.491,17.5,24.5,0.714,15.5,27.5,43.0,28.3,8.8,5.3,18.1,24.4,109.8,26.8,57.0,25.0,4.87,-0.5,4.37,110.2,105.5,4.7,103.1,0.285,0.012,0.551,1982.0
3,Milwaukee Bucks*,82,241.5,40.2,86.2,0.467,0.7,2.7,0.254,39.5,83.4,0.474,21.8,30.1,0.725,14.3,26.3,40.6,24.6,8.8,4.3,18.8,26.7,102.9,27.3,55.0,27.0,5.48,-0.1,5.38,107.7,102.3,5.4,100.0,0.332,0.023,0.553,1982.0
