   ,Player                  ,Pos ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA ,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
28 ,Ron Baker               ,SG  ,23.0,NYK,52.0,13.0,16.5,1.6 ,4.2 ,0.378,0.4,1.7 ,0.267,1.1,2.5 ,0.45 ,0.431,0.5,0.8 ,0.651,0.2,1.7 ,1.9 ,2.1 ,0.7,0.2,1.1,1.4,4.1
29 ,Wade Baldwin            ,PG  ,20.0,MEM,33.0,1.0 ,12.3,1.1 ,3.5 ,0.313,0.1,0.7 ,0.136,1.0,2.8 ,0.355,0.326,0.9,1.1 ,0.838,0.3,1.1 ,1.4 ,1.8 ,0.5,0.2,1.2,1.2,3.2
30 ,Leandro Barbosa         ,SG  ,34.0,PHO,67.0,0.0 ,14.4,2.6 ,5.9 ,0.439,0.5,1.5 ,0.357,2.0,4.4 ,0.466,0.483,0.6,0.7 ,0.889,0.2,1.3 ,1.6 ,1.2 ,0.5,0.1,0.7,1.2,6.3
31 ,J.J. Barea              ,PG  ,32.0,DAL,35.0,6.0 ,22.0,4.1 ,9.8 ,0.414,1.5,4.2 ,0.358,2.5,5.6 ,0.456,0.491,1.3,1.5 ,0.863,0.3,2.1 ,2.4 ,5.5 ,0.4,0.0,1.8,0.9,10.9
32 ,Harrison Barnes         ,PF  ,24.0,DAL,79.0,79.0,35.5,7.6 ,16.2,0.468,1.0,2.8 ,0.351,6.6,13.4,0.492,0.498,3.1,3.6 ,0.861,1.2,3.8 ,5.0 ,1.5 ,0.8,0.2,1.3,1.6,19.2
33 ,Matt Barnes             ,SF  ,36.0,TOT,74.0,18.0,24.0,2.5 ,6.4 ,0.391,1.2,3.6 ,0.331,1.3,2.8 ,0.467,0.483,0.9,1.2 ,0.787,0.9,4.2 ,5.2 ,2.6 ,0.6,0.4,1.4,2.5,7.1
36 ,Will Barton             ,SG  ,26.0,DEN,60.0,19.0,28.4,4.9 ,11.1,0.443,1.5,3.9 ,0.37 ,3.5,7.2 ,0.483,0.508,2.4,3.2 ,0.753,1.0,3.4 ,4.3 ,3.4 ,0.8,0.5,1.6,1.8,13.7
37 ,Brandon Bass            ,PF  ,31.0,LAC,52.0,0.0 ,11.1,2.1 ,3.6 ,0.575,0.0,0.1 ,0.333,2.0,3.5 ,0.579,0.578,1.5,1.7 ,0.875,0.8,1.7 ,2.5 ,0.4 ,0.3,0.2,0.6,0.9,5.6
38 ,Nicolas Batum           ,SG  ,28.0,CHO,77.0,77.0,34.0,5.1 ,12.7,0.403,1.8,5.3 ,0.333,3.4,7.4 ,0.453,0.472,3.2,3.7 ,0.856,0.6,5.6 ,6.2 ,5.9 ,1.1,0.4,2.5,1.4,15.1
39 ,Jerryd Bayless          ,PG  ,28.0,PHI,3.0 ,1.0 ,23.7,3.7 ,10.7,0.344,0.7,1.7 ,0.4  ,3.0,9.0 ,0.333,0.375,3.0,3.3 ,0.9  ,1.0,3.0 ,4.0 ,4.3 ,0.0,0.0,3.0,1.3,11.0
41 ,Kent Bazemore           ,SF  ,27.0,ATL,73.0,64.0,26.9,4.0 ,9.9 ,0.409,1.3,3.6 ,0.346,2.8,6.2 ,0.446,0.473,1.6,2.3 ,0.708,0.6,2.5 ,3.2 ,2.4 ,1.2,0.7,1.7,2.3,11.0
42 ,Bradley Beal            ,SG  ,23.0,WAS,77.0,77.0,34.9,8.3 ,17.2,0.482,2.9,7.2 ,0.404,5.4,10.0,0.538,0.566,3.7,4.4 ,0.825,0.7,2.4 ,3.1 ,3.5 ,1.1,0.3,2.0,2.2,23.1
43 ,Malik Beasley           ,SG  ,20.0,DEN,22.0,1.0 ,7.5 ,1.5 ,3.3 ,0.452,0.4,1.3 ,0.321,1.1,2.0 ,0.533,0.514,0.4,0.5 ,0.8  ,0.2,0.5 ,0.8 ,0.5 ,0.3,0.0,0.4,0.5,3.8
44 ,Michael Beasley         ,PF  ,28.0,MIL,56.0,6.0 ,16.7,3.9 ,7.3 ,0.532,0.3,0.8 ,0.419,3.5,6.5 ,0.545,0.554,1.4,1.9 ,0.743,0.7,2.7 ,3.4 ,0.9 ,0.5,0.5,1.2,1.6,9.4
45 ,Marco Belinelli         ,SG  ,30.0,CHO,74.0,0.0 ,24.0,3.6 ,8.3 ,0.429,1.4,3.8 ,0.36 ,2.2,4.5 ,0.488,0.512,2.0,2.3 ,0.893,0.2,2.2 ,2.4 ,2.0 ,0.6,0.1,0.9,1.2,10.5
46 ,DeAndre' Bembry         ,SF  ,22.0,ATL,38.0,1.0 ,9.8 ,1.2 ,2.6 ,0.48 ,0.0,0.5 ,0.056,1.2,2.1 ,0.575,0.485,0.2,0.4 ,0.375,0.4,1.2 ,1.6 ,0.7 ,0.2,0.1,0.4,0.6,2.7
48 ,Dragan Bender           ,PF  ,19.0,PHO,43.0,0.0 ,13.3,1.3 ,3.7 ,0.354,0.7,2.3 ,0.277,0.7,1.4 ,0.483,0.441,0.1,0.3 ,0.364,0.5,1.9 ,2.4 ,0.5 ,0.2,0.5,0.7,1.7,3.4
49 ,Anthony Bennett         ,PF  ,23.0,BRK,23.0,1.0 ,11.5,1.7 ,4.0 ,0.413,0.6,2.1 ,0.271,1.1,1.9 ,0.568,0.484,1.1,1.6 ,0.722,1.1,2.3 ,3.4 ,0.5 ,0.2,0.1,0.5,0.8,5.0
51 ,Dāvis Bertāns           ,PF  ,24.0,SAS,67.0,6.0 ,12.1,1.5 ,3.5 ,0.44 ,1.0,2.6 ,0.399,0.5,0.9 ,0.557,0.588,0.4,0.5 ,0.824,0.3,1.1 ,1.5 ,0.7 ,0.3,0.4,0.5,1.1,4.5
52 ,Patrick Beverley        ,SG  ,28.0,HOU,67.0,67.0,30.7,3.4 ,8.1 ,0.42 ,1.6,4.3 ,0.382,1.8,3.8 ,0.463,0.521,1.1,1.4 ,0.768,1.4,4.4 ,5.9 ,4.2 ,1.5,0.4,1.5,3.3,9.5
54 ,Nemanja Bjelica         ,PF  ,28.0,MIN,65.0,1.0 ,18.3,2.3 ,5.5 ,0.424,0.9,2.7 ,0.316,1.5,2.8 ,0.531,0.503,0.7,0.9 ,0.738,0.9,2.9 ,3.8 ,1.2 ,0.6,0.3,0.9,2.4,6.2
55 ,Tarik Black             ,C   ,25.0,LAL,67.0,16.0,16.3,2.2 ,4.4 ,0.51 ,0.0,0.0 ,0.5  ,2.2,4.4 ,0.51 ,0.512,1.2,1.6 ,0.752,2.1,3.0 ,5.1 ,0.6 ,0.4,0.7,0.9,2.6,5.7
56 ,Eric Bledsoe            ,PG  ,27.0,PHO,66.0,66.0,33.0,6.8 ,15.7,0.434,1.6,4.7 ,0.335,5.2,11.0,0.477,0.485,5.9,6.9 ,0.847,0.8,4.1 ,4.8 ,6.3 ,1.4,0.5,3.4,2.5,21.1
57 ,Bojan Bogdanović        ,SF  ,27.0,TOT,81.0,54.0,25.7,4.6 ,10.4,0.445,1.8,4.8 ,0.367,2.9,5.6 ,0.512,0.53 ,2.7,3.0 ,0.893,0.5,3.0 ,3.4 ,1.4 ,0.4,0.1,1.6,1.8,13.7
60 ,Andrew Bogut            ,C   ,32.0,TOT,27.0,21.0,21.6,1.4 ,3.0 ,0.469,0.0,0.0 ,0.0  ,1.4,3.0 ,0.475,0.469,0.1,0.4 ,0.273,2.1,6.0 ,8.1 ,1.8 ,0.5,0.9,1.6,3.2,2.9
63 ,Joel Bolomboy           ,PF  ,23.0,UTA,12.0,0.0 ,4.4 ,0.8 ,1.3 ,0.563,0.1,0.3 ,0.25 ,0.7,1.0 ,0.667,0.594,0.3,0.5 ,0.5  ,0.3,1.1 ,1.4 ,0.2 ,0.1,0.2,0.2,0.1,1.8
64 ,Devin Booker            ,SG  ,20.0,PHO,78.0,78.0,35.0,7.8 ,18.3,0.423,1.9,5.2 ,0.363,5.9,13.2,0.447,0.475,4.7,5.7 ,0.832,0.6,2.6 ,3.2 ,3.4 ,0.9,0.3,3.1,3.1,22.1
65 ,Trevor Booker           ,PF  ,29.0,BRK,71.0,43.0,24.7,4.3 ,8.3 ,0.516,0.4,1.1 ,0.321,3.9,7.2 ,0.546,0.537,1.0,1.5 ,0.673,2.0,6.0 ,8.0 ,1.9 ,1.1,0.4,1.8,2.1,10.0
66 ,Avery Bradley           ,SG  ,26.0,BOS,55.0,55.0,33.4,6.5 ,14.1,0.463,2.0,5.0 ,0.39 ,4.6,9.1 ,0.504,0.533,1.2,1.7 ,0.731,1.2,4.9 ,6.1 ,2.2 ,1.2,0.2,1.6,2.6,16.3
67 ,Corey Brewer            ,SF  ,30.0,TOT,82.0,11.0,15.6,1.8 ,4.2 ,0.422,0.3,1.4 ,0.229,1.5,2.8 ,0.522,0.461,0.6,0.8 ,0.735,0.4,1.6 ,2.0 ,1.2 ,0.7,0.2,0.7,1.6,4.5
70 ,Malcolm Brogdon         ,SG  ,24.0,MIL,75.0,28.0,26.4,3.9 ,8.5 ,0.457,1.0,2.6 ,0.404,2.8,5.9 ,0.48 ,0.518,1.5,1.7 ,0.865,0.6,2.2 ,2.8 ,4.2 ,1.1,0.2,1.5,1.9,10.2
71 ,Aaron Brooks            ,PG  ,32.0,IND,65.0,0.0 ,13.8,1.9 ,4.6 ,0.403,0.7,2.0 ,0.375,1.1,2.6 ,0.424,0.483,0.5,0.6 ,0.8  ,0.3,0.8 ,1.1 ,1.9 ,0.4,0.1,1.0,1.4,5.0
75 ,Bobby Brown             ,PG  ,32.0,HOU,25.0,0.0 ,4.9 ,0.9 ,2.4 ,0.383,0.6,1.4 ,0.4  ,0.4,1.0 ,0.36 ,0.5  ,0.1,0.1 ,1.0  ,0.0,0.2 ,0.2 ,0.6 ,0.0,0.0,0.2,0.2,2.5
77 ,Jaylen Brown            ,SF  ,20.0,BOS,78.0,20.0,17.2,2.5 ,5.4 ,0.454,0.6,1.7 ,0.341,1.9,3.7 ,0.507,0.508,1.1,1.6 ,0.685,0.6,2.2 ,2.8 ,0.8 ,0.4,0.2,0.9,1.8,6.6
78 ,Nicolás Brussino        ,SG  ,23.0,DAL,54.0,2.0 ,9.6 ,1.0 ,2.6 ,0.369,0.5,1.8 ,0.305,0.4,0.9 ,0.5  ,0.472,0.3,0.4 ,0.773,0.5,1.3 ,1.8 ,0.9 ,0.3,0.1,0.5,0.8,2.8
79 ,Reggie Bullock          ,SF  ,25.0,DET,31.0,5.0 ,15.1,1.7 ,4.1 ,0.422,0.9,2.4 ,0.384,0.8,1.8 ,0.473,0.531,0.2,0.2 ,0.714,0.4,1.6 ,2.1 ,0.9 ,0.6,0.1,0.3,0.7,4.5
80 ,Trey Burke              ,PG  ,24.0,WAS,57.0,0.0 ,12.3,2.0 ,4.5 ,0.455,0.5,1.2 ,0.443,1.5,3.2 ,0.459,0.516,0.4,0.5 ,0.759,0.1,0.7 ,0.8 ,1.8 ,0.2,0.1,0.8,0.9,5.0
81 ,Alec Burks              ,SG  ,25.0,UTA,42.0,0.0 ,15.5,2.4 ,5.9 ,0.399,0.6,1.8 ,0.329,1.8,4.1 ,0.43 ,0.45 ,1.4,1.9 ,0.769,0.4,2.5 ,2.9 ,0.7 ,0.4,0.1,0.8,1.2,6.7
82 ,Jimmy Butler            ,SF  ,27.0,CHI,76.0,75.0,37.0,7.5 ,16.5,0.455,1.2,3.3 ,0.367,6.3,13.2,0.477,0.492,7.7,8.9 ,0.865,1.7,4.5 ,6.2 ,5.5 ,1.9,0.4,2.1,1.5,23.9
84 ,José Calderón           ,PG  ,35.0,TOT,41.0,13.0,13.1,1.3 ,3.3 ,0.41 ,0.5,1.6 ,0.313,0.9,1.7 ,0.5  ,0.485,0.3,0.3 ,0.917,0.4,1.4 ,1.8 ,2.1 ,0.3,0.0,1.0,0.9,3.4
87 ,Kentavious Caldwell-Pope,SG  ,23.0,DET,76.0,75.0,33.3,4.9 ,12.2,0.399,2.0,5.8 ,0.35 ,2.9,6.5 ,0.442,0.481,2.0,2.4 ,0.832,0.7,2.5 ,3.3 ,2.5 ,1.2,0.2,1.1,1.6,13.8
88 ,Isaiah Canaan           ,SG  ,25.0,CHI,39.0,0.0 ,15.2,1.6 ,4.4 ,0.364,0.6,2.4 ,0.266,1.0,2.0 ,0.481,0.436,0.8,0.8 ,0.909,0.2,1.1 ,1.3 ,0.9 ,0.6,0.0,0.5,0.9,4.6
90 ,DeMarre Carroll         ,SF  ,30.0,TOR,72.0,72.0,26.1,3.1 ,7.6 ,0.4  ,1.5,4.4 ,0.341,1.5,3.2 ,0.483,0.499,1.2,1.6 ,0.761,0.9,2.9 ,3.8 ,1.0 ,1.1,0.4,0.8,2.0,8.9
91 ,Vince Carter            ,SF  ,40.0,MEM,73.0,15.0,24.6,2.6 ,6.7 ,0.394,1.5,4.1 ,0.378,1.1,2.7 ,0.418,0.508,1.2,1.6 ,0.765,0.5,2.6 ,3.1 ,1.8 ,0.8,0.5,0.7,2.2,8.0
92 ,Michael Carter-Williams ,PG  ,25.0,CHI,45.0,19.0,18.8,2.5 ,6.8 ,0.366,0.3,1.4 ,0.234,2.2,5.4 ,0.401,0.391,1.3,1.7 ,0.753,0.5,2.9 ,3.4 ,2.5 ,0.8,0.5,1.5,2.3,6.6
93 ,Omri Casspi             ,PF  ,28.0,TOT,36.0,2.0 ,17.9,2.1 ,4.6 ,0.47 ,0.4,1.2 ,0.349,1.7,3.4 ,0.512,0.515,0.5,0.8 ,0.586,0.8,2.4 ,3.1 ,1.0 ,0.6,0.1,0.8,1.4,5.2
97 ,Willie Cauley-Stein     ,C   ,23.0,SAC,75.0,21.0,18.9,3.4 ,6.4 ,0.53 ,0.0,0.0 ,0.0  ,3.4,6.4 ,0.532,0.53 ,1.3,2.0 ,0.669,1.1,3.4 ,4.5 ,1.1 ,0.7,0.6,0.9,2.0,8.1
99 ,Wilson Chandler         ,SF  ,29.0,DEN,71.0,33.0,30.9,6.1 ,13.2,0.461,1.5,4.6 ,0.337,4.5,8.6 ,0.527,0.52 ,2.0,2.7 ,0.727,1.5,5.0 ,6.5 ,2.0 ,0.7,0.4,1.6,2.4,15.7
100,Marquese Chriss         ,PF  ,19.0,PHO,82.0,75.0,21.3,3.5 ,7.7 ,0.449,0.9,2.7 ,0.321,2.6,5.0 ,0.52 ,0.506,1.4,2.2 ,0.624,1.2,3.1 ,4.2 ,0.7 ,0.8,0.9,1.3,3.2,9.2
103,Semaj Christon          ,PG  ,24.0,OKC,64.0,1.0 ,15.2,1.2 ,3.5 ,0.345,0.2,1.0 ,0.19 ,1.0,2.5 ,0.406,0.372,0.3,0.5 ,0.548,0.3,1.1 ,1.4 ,2.0 ,0.4,0.1,0.7,1.2,2.9
104,Ian Clark               ,SG  ,25.0,GSW,77.0,0.0 ,14.8,2.7 ,5.6 ,0.487,0.8,2.1 ,0.374,1.9,3.5 ,0.556,0.558,0.6,0.8 ,0.759,0.3,1.3 ,1.6 ,1.2 ,0.5,0.1,0.7,1.0,6.8
105,Jordan Clarkson         ,SG  ,24.0,LAL,82.0,19.0,29.2,5.8 ,13.1,0.445,1.4,4.3 ,0.329,4.4,8.7 ,0.503,0.5  ,1.6,2.0 ,0.798,0.6,2.4 ,3.0 ,2.6 ,1.1,0.1,2.0,1.8,14.7
106,Norris Cole             ,PG  ,28.0,OKC,13.0,0.0 ,9.6 ,1.2 ,4.0 ,0.308,0.2,1.0 ,0.231,1.0,3.0 ,0.333,0.337,0.6,0.8 ,0.8  ,0.0,0.8 ,0.8 ,1.1 ,0.6,0.0,0.5,1.4,3.3
107,Darren Collison         ,PG  ,29.0,SAC,68.0,64.0,30.3,5.0 ,10.5,0.476,1.1,2.6 ,0.417,3.9,7.9 ,0.495,0.527,2.2,2.5 ,0.86 ,0.3,1.9 ,2.2 ,4.6 ,1.0,0.1,1.7,1.8,13.2
108,Nick Collison           ,PF  ,36.0,OKC,20.0,0.0 ,6.4 ,0.7 ,1.2 ,0.609,0.0,0.1 ,0.0  ,0.7,1.1 ,0.636,0.609,0.3,0.4 ,0.625,0.5,1.1 ,1.6 ,0.6 ,0.1,0.1,0.2,0.9,1.7
109,Mike Conley             ,PG  ,29.0,MEM,69.0,68.0,33.2,6.7 ,14.6,0.46 ,2.5,6.1 ,0.408,4.2,8.6 ,0.497,0.545,4.6,5.3 ,0.859,0.4,3.0 ,3.5 ,6.3 ,1.3,0.3,2.3,1.8,20.5
110,Pat Connaughton         ,SG  ,24.0,POR,39.0,1.0 ,8.1 ,0.9 ,1.8 ,0.514,0.4,0.8 ,0.515,0.5,1.0 ,0.513,0.632,0.2,0.2 ,0.778,0.3,1.1 ,1.3 ,0.7 ,0.2,0.1,0.4,0.6,2.5
111,Quinn Cook              ,PG  ,23.0,TOT,14.0,0.0 ,13.4,2.4 ,4.7 ,0.5  ,0.8,1.9 ,0.423,1.6,2.9 ,0.55 ,0.583,0.1,0.4 ,0.4  ,0.1,0.4 ,0.5 ,1.9 ,0.3,0.0,0.9,0.9,5.6
114,DeMarcus Cousins        ,C   ,26.0,TOT,72.0,72.0,34.2,9.0 ,19.9,0.452,1.8,5.0 ,0.361,7.2,14.8,0.483,0.498,7.2,9.3 ,0.772,2.1,8.9 ,11.0,4.6 ,1.4,1.3,3.7,3.9,27.0
117,Robert Covington        ,SF  ,26.0,PHI,67.0,67.0,31.6,4.4 ,10.9,0.399,2.0,6.1 ,0.333,2.3,4.8 ,0.484,0.492,2.1,2.6 ,0.822,1.4,5.1 ,6.5 ,1.5 ,1.9,1.0,2.0,3.0,12.9
118,Allen Crabbe            ,SG  ,24.0,POR,79.0,7.0 ,28.5,3.8 ,8.2 ,0.468,1.7,3.8 ,0.444,2.1,4.4 ,0.49 ,0.572,1.3,1.6 ,0.847,0.2,2.6 ,2.9 ,1.2 ,0.7,0.3,0.8,2.2,10.7
119,Jamal Crawford          ,SG  ,36.0,LAC,82.0,1.0 ,26.3,4.4 ,10.6,0.413,1.4,3.9 ,0.36 ,3.0,6.7 ,0.443,0.479,2.1,2.5 ,0.857,0.2,1.4 ,1.6 ,2.6 ,0.7,0.2,1.6,1.4,12.3
120,Jordan Crawford         ,SG  ,28.0,NOP,19.0,0.0 ,23.3,5.5 ,11.5,0.482,1.9,5.0 ,0.389,3.6,6.5 ,0.553,0.567,1.1,1.4 ,0.769,0.2,1.6 ,1.8 ,3.0 ,0.6,0.1,1.3,1.6,14.1
121,Jae Crowder             ,SF  ,26.0,BOS,72.0,72.0,32.4,4.6 ,10.0,0.463,2.2,5.5 ,0.398,2.4,4.5 ,0.54 ,0.572,2.4,3.0 ,0.811,0.7,5.1 ,5.8 ,2.2 ,1.0,0.3,1.1,2.2,13.9
122,Dante Cunningham        ,PF  ,29.0,NOP,66.0,35.0,25.0,2.6 ,5.4 ,0.485,1.1,2.7 ,0.392,1.6,2.7 ,0.579,0.584,0.2,0.4 ,0.593,0.8,3.3 ,4.2 ,0.6 ,0.6,0.4,0.4,1.5,6.6
123,Seth Curry              ,PG  ,26.0,DAL,70.0,42.0,29.0,4.8 ,10.0,0.481,2.0,4.6 ,0.425,2.9,5.4 ,0.528,0.578,1.2,1.4 ,0.85 ,0.4,2.2 ,2.6 ,2.7 ,1.1,0.1,1.3,1.8,12.8
124,Stephen Curry           ,PG  ,28.0,GSW,79.0,79.0,33.4,8.5 ,18.3,0.468,4.1,10.0,0.411,4.4,8.3 ,0.537,0.58 ,4.1,4.6 ,0.898,0.8,3.7 ,4.5 ,6.6 ,1.8,0.2,3.0,2.3,25.3
125,Troy Daniels            ,SG  ,25.0,MEM,67.0,3.0 ,17.7,2.8 ,7.4 ,0.374,2.1,5.3 ,0.389,0.7,2.1 ,0.336,0.513,0.6,0.8 ,0.796,0.3,1.2 ,1.5 ,0.7 ,0.3,0.1,0.7,1.3,8.2
126,Anthony Davis           ,C   ,23.0,NOP,75.0,75.0,36.1,10.3,20.3,0.505,0.5,1.8 ,0.299,9.7,18.6,0.524,0.518,6.9,8.6 ,0.802,2.3,9.5 ,11.8,2.1 ,1.3,2.2,2.4,2.2,28.0
131,Sam Dekker              ,PF  ,22.0,HOU,77.0,2.0 ,18.4,2.6 ,5.6 ,0.473,0.8,2.4 ,0.321,1.9,3.1 ,0.591,0.543,0.5,0.9 ,0.559,1.2,2.5 ,3.7 ,1.0 ,0.5,0.3,0.5,1.1,6.5
132,Malcolm Delaney         ,PG  ,27.0,ATL,73.0,2.0 ,17.1,2.0 ,5.3 ,0.374,0.4,1.5 ,0.236,1.6,3.8 ,0.428,0.407,1.0,1.3 ,0.806,0.1,1.5 ,1.7 ,2.6 ,0.5,0.0,1.3,1.5,5.4
133,Matthew Dellavedova     ,PG  ,26.0,MIL,76.0,54.0,26.1,2.7 ,7.0 ,0.39 ,1.0,2.8 ,0.367,1.7,4.2 ,0.404,0.463,1.1,1.3 ,0.854,0.3,1.6 ,1.9 ,4.7 ,0.7,0.0,1.8,2.0,7.6
134,Luol Deng               ,SF  ,31.0,LAL,56.0,49.0,26.5,2.9 ,7.6 ,0.387,0.9,2.9 ,0.309,2.0,4.6 ,0.436,0.447,0.8,1.1 ,0.73 ,1.1,4.1 ,5.3 ,1.3 ,0.9,0.4,0.8,1.1,7.6
135,DeMar DeRozan           ,SG  ,27.0,TOR,74.0,74.0,35.4,9.7 ,20.9,0.467,0.4,1.7 ,0.266,9.3,19.2,0.484,0.477,7.4,8.7 ,0.842,0.9,4.3 ,5.2 ,3.9 ,1.1,0.2,2.4,1.8,27.3
